,Application ID,Application Status,Property Type,Property Sub Type,OnSite Sanitation Type,Door Number,Street Name,City,Pincode,Locality,District,State,Slum Name,Application Source,Desludging Entity,Longitude,Latitude,Geo Location Provided,Desludging Vehicle Number,Vehicle Type,Vehicle Capacity,Waste Collected,Waste Dumped,Vehicle In DateTime,Vehicle  Out DateTime,Fstp Plant Name,Payment Amount,Payment Status,Payment Source,Payment Instrument Type,Application Submitted Time,Pending payment Submitted Time,Assigned DSO Submitted Time,DSO Rejected Submitted Time,DSO Inprogress Submitted Time,Pending DSO Approval Submitted Time,Rejected Date Time,Cancelled Date Time,Citizen feedback Submitted Date Time,Application Completed Time,Rating,Scheduled Time,Waiting for disposalTime,Disposed Time,SLA Planned (In Days),SLA achieved
4852,1703-FSM-2021-05-06-001355,Pending for payment,Residential,Apartment,Septic tank with soak pit,111,M G road,Nawanshahr,,Shanti Nagar - B1 - A1,Nawanshahr,Punjab,Kathagada juanga sahi,Counter,N/A,,,No,N/A,Bolero Pickup,0,0,0,N/A,N/A,,0,N/a,Counter,N/A,06/05/2021 20:21:34,06/05/2021 20:21:34,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,,,,,2,N/A
4853,1703-FSM-2021-05-06-001356,Pending for payment,Residential,Apartment,Septic tank with soak pit,111,M G road,Nawanshahr,,Shanti Nagar - B1 - A1,Nawanshahr,Punjab,Kathagada juanga sahi,Counter,N/A,,,No,N/A,Bolero Pickup,0,0,0,N/A,N/A,,0,N/a,Counter,N/A,06/05/2021 20:21:35,06/05/2021 20:21:35,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,,,,,2,N/A
4854,1703-FSM-2021-05-06-001357,Pending for payment,Residential,Apartment,Septic tank with soak pit,111,M G road,Nawanshahr,,Shanti Nagar - B1 - A1,Nawanshahr,Punjab,Kathagada juanga sahi,Counter,N/A,,,No,N/A,Bolero Pickup,0,0,0,N/A,N/A,,0,N/a,Counter,N/A,06/05/2021 20:21:36,06/05/2021 20:21:36,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,,,,,2,N/A
4855,1703-FSM-2021-05-06-001358,Pending for payment,Residential,Apartment,Septic tank with soak pit,111,M G road,Nawanshahr,,Shanti Nagar - B1 - A1,Nawanshahr,Punjab,Kathagada juanga sahi,Counter,N/A,,,No,N/A,Bolero Pickup,0,0,0,N/A,N/A,,0,N/a,Counter,N/A,06/05/2021 20:21:37,06/05/2021 20:21:37,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,,,,,2,N/A
4856,1703-FSM-2021-05-06-001359,Pending for payment,Residential,Apartment,Septic tank with soak pit,111,M G road,Nawanshahr,,Shanti Nagar - B1 - A1,Nawanshahr,Punjab,Kathagada juanga sahi,Counter,N/A,,,No,N/A,Bolero Pickup,0,0,0,N/A,N/A,,0,N/a,Counter,N/A,06/05/2021 20:21:39,06/05/2021 20:21:39,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,,,,,2,N/A
4857,1703-FSM-2021-05-06-001360,Pending for payment,Residential,Apartment,Septic tank with soak pit,111,M G road,Nawanshahr,,Shanti Nagar - B1 - A1,Nawanshahr,Punjab,Kathagada juanga sahi,Counter,N/A,,,No,N/A,Bolero Pickup,0,0,0,N/A,N/A,,0,N/a,Counter,N/A,06/05/2021 20:21:42,06/05/2021 20:21:42,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,,,,,2,N/A
4858,1703-FSM-2021-05-06-001361,Pending for payment,Residential,Apartment,Septic tank with soak pit,111,M G road,Nawanshahr,,Shanti Nagar - B1 - A1,Nawanshahr,Punjab,Kathagada juanga sahi,Counter,N/A,,,No,N/A,Bolero Pickup,0,0,0,N/A,N/A,,0,N/a,Counter,N/A,06/05/2021 20:21:44,06/05/2021 20:21:44,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,,,,,2,N/A
4859,1703-FSM-2021-05-06-001362,Pending for payment,Residential,Apartment,Septic tank with soak pit,111,M G road,Nawanshahr,,Shanti Nagar - B1 - A1,Nawanshahr,Punjab,Kathagada juanga sahi,Counter,N/A,,,No,N/A,Bolero Pickup,0,0,0,N/A,N/A,,0,N/a,Counter,N/A,06/05/2021 20:21:46,06/05/2021 20:21:46,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,,,,,2,N/A
4860,1703-FSM-2021-05-06-001363,Pending for payment,Residential,Apartment,Septic tank with soak pit,111,M G road,Nawanshahr,,Shanti Nagar - B1 - A1,Nawanshahr,Punjab,Kathagada juanga sahi,Counter,N/A,,,No,N/A,Bolero Pickup,0,0,0,N/A,N/A,,0,N/a,Counter,N/A,06/05/2021 20:21:47,06/05/2021 20:21:47,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,,,,,2,N/A
4861,1703-FSM-2021-05-06-001364,Pending for payment,Residential,Apartment,Septic tank with soak pit,111,M G road,Nawanshahr,,Shanti Nagar - B1 - A1,Nawanshahr,Punjab,Kathagada juanga sahi,Counter,N/A,,,No,N/A,Bolero Pickup,0,0,0,N/A,N/A,,0,N/a,Counter,N/A,06/05/2021 20:21:49,06/05/2021 20:21:49,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,,,,,2,N/A
4862,1703-FSM-2021-05-06-001365,Pending for payment,Residential,Apartment,Septic tank with soak pit,111,M G road,Nawanshahr,,Shanti Nagar - B1 - A1,Nawanshahr,Punjab,Kathagada juanga sahi,Counter,N/A,,,No,N/A,Bolero Pickup,0,0,0,N/A,N/A,,0,N/a,Counter,N/A,06/05/2021 20:21:51,06/05/2021 20:21:51,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,,,,,2,N/A
4863,1703-FSM-2021-05-06-001366,Pending for payment,Residential,Apartment,Septic tank with soak pit,111,M G road,Nawanshahr,,Shanti Nagar - B1 - A1,Nawanshahr,Punjab,Kathagada juanga sahi,Counter,N/A,,,No,N/A,Bolero Pickup,0,0,0,N/A,N/A,,0,N/a,Counter,N/A,06/05/2021 20:21:52,06/05/2021 20:21:52,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,,,,,2,N/A
4864,1703-FSM-2021-05-06-001367,Pending for payment,Residential,Apartment,Septic tank with soak pit,111,M G road,Nawanshahr,,Shanti Nagar - B1 - A1,Nawanshahr,Punjab,Kathagada juanga sahi,Counter,N/A,,,No,N/A,Bolero Pickup,0,0,0,N/A,N/A,,0,N/a,Counter,N/A,06/05/2021 20:21:54,06/05/2021 20:21:54,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,,,,,2,N/A
4865,1703-FSM-2021-05-06-001368,Pending for payment,Residential,Apartment,Septic tank with soak pit,111,M G road,Nawanshahr,,Shanti Nagar - B1 - A1,Nawanshahr,Punjab,Kathagada juanga sahi,Counter,N/A,,,No,N/A,Bolero Pickup,0,0,0,N/A,N/A,,0,N/a,Counter,N/A,06/05/2021 20:21:55,06/05/2021 20:21:55,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,,,,,2,N/A
4866,1703-FSM-2021-05-06-001369,Pending for payment,Residential,Apartment,Septic tank with soak pit,111,M G road,Nawanshahr,,Shanti Nagar - B1 - A1,Nawanshahr,Punjab,Kathagada juanga sahi,Counter,N/A,,,No,N/A,Bolero Pickup,0,0,0,N/A,N/A,,0,N/a,Counter,N/A,06/05/2021 20:21:57,06/05/2021 20:21:57,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,,,,,2,N/A
4867,1703-FSM-2021-05-06-001370,Pending for payment,Residential,Apartment,Septic tank with soak pit,111,M G road,Nawanshahr,,Shanti Nagar - B1 - A1,Nawanshahr,Punjab,Kathagada juanga sahi,Counter,N/A,,,No,N/A,Bolero Pickup,0,0,0,N/A,N/A,,0,N/a,Counter,N/A,06/05/2021 20:21:58,06/05/2021 20:21:58,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,,,,,2,N/A
4868,1703-FSM-2021-05-06-001371,Pending for payment,Residential,Apartment,Septic tank with soak pit,111,M G road,Nawanshahr,,Shanti Nagar - B1 - A1,Nawanshahr,Punjab,Kathagada juanga sahi,Counter,N/A,,,No,N/A,Bolero Pickup,0,0,0,N/A,N/A,,0,N/a,Counter,N/A,06/05/2021 20:22:00,06/05/2021 20:22:00,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,,,,,2,N/A
4869,1703-FSM-2021-05-06-001372,Pending for payment,Residential,Apartment,Septic tank with soak pit,111,M G road,Nawanshahr,,Shanti Nagar - B1 - A1,Nawanshahr,Punjab,Kathagada juanga sahi,Counter,N/A,,,No,N/A,Bolero Pickup,0,0,0,N/A,N/A,,0,N/a,Counter,N/A,06/05/2021 20:22:01,06/05/2021 20:22:02,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,,,,,2,N/A
4870,1703-FSM-2021-05-06-001373,Pending for payment,Residential,Apartment,Septic tank with soak pit,111,M G road,Nawanshahr,,Shanti Nagar - B1 - A1,Nawanshahr,Punjab,Kathagada juanga sahi,Counter,N/A,,,No,N/A,Bolero Pickup,0,0,0,N/A,N/A,,0,N/a,Counter,N/A,06/05/2021 20:22:03,06/05/2021 20:22:03,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,,,,,2,N/A
4871,1703-FSM-2021-05-06-001374,Pending for payment,Residential,Apartment,Septic tank with soak pit,111,M G road,Nawanshahr,,Shanti Nagar - B1 - A1,Nawanshahr,Punjab,Kathagada juanga sahi,Counter,N/A,,,No,N/A,Bolero Pickup,0,0,0,N/A,N/A,,0,N/a,Counter,N/A,06/05/2021 20:22:04,06/05/2021 20:22:04,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,,,,,2,N/A
4872,1703-FSM-2021-05-06-001375,Pending for payment,Residential,Apartment,Septic tank with soak pit,111,M G road,Nawanshahr,,Shanti Nagar - B1 - A1,Nawanshahr,Punjab,Kathagada juanga sahi,Counter,N/A,,,No,N/A,Bolero Pickup,0,0,0,N/A,N/A,,0,N/a,Counter,N/A,06/05/2021 20:22:07,06/05/2021 20:22:07,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,,,,,2,N/A
4873,1703-FSM-2021-05-06-001376,Pending for payment,Residential,Apartment,Septic tank with soak pit,111,M G road,Nawanshahr,,Shanti Nagar - B1 - A1,Nawanshahr,Punjab,Kathagada juanga sahi,Counter,N/A,,,No,N/A,Bolero Pickup,0,0,0,N/A,N/A,,0,N/a,Counter,N/A,06/05/2021 20:22:09,06/05/2021 20:22:09,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,,,,,2,N/A
4874,1703-FSM-2021-05-06-001377,Pending for payment,Residential,Apartment,Septic tank with soak pit,111,M G road,Nawanshahr,,Shanti Nagar - B1 - A1,Nawanshahr,Punjab,Kathagada juanga sahi,Counter,N/A,,,No,N/A,Bolero Pickup,0,0,0,N/A,N/A,,0,N/a,Counter,N/A,06/05/2021 20:22:10,06/05/2021 20:22:10,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,,,,,2,N/A
4875,1703-FSM-2021-05-06-001378,Pending for payment,Residential,Apartment,Septic tank with soak pit,111,M G road,Nawanshahr,,Shanti Nagar - B1 - A1,Nawanshahr,Punjab,Kathagada juanga sahi,Counter,N/A,,,No,N/A,Bolero Pickup,0,0,0,N/A,N/A,,0,N/a,Counter,N/A,06/05/2021 20:22:12,06/05/2021 20:22:12,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,,,,,2,N/A
4876,1703-FSM-2021-05-06-001379,Pending for payment,Residential,Apartment,Septic tank with soak pit,111,M G road,Nawanshahr,,Shanti Nagar - B1 - A1,Nawanshahr,Punjab,Kathagada juanga sahi,Counter,N/A,,,No,N/A,Bolero Pickup,0,0,0,N/A,N/A,,0,N/a,Counter,N/A,06/05/2021 20:22:14,06/05/2021 20:22:14,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,,,,,2,N/A
4877,1703-FSM-2021-05-06-001380,Pending for payment,Residential,Apartment,Septic tank with soak pit,111,M G road,Nawanshahr,,Shanti Nagar - B1 - A1,Nawanshahr,Punjab,Kathagada juanga sahi,Counter,N/A,,,No,N/A,Bolero Pickup,0,0,0,N/A,N/A,,0,N/a,Counter,N/A,06/05/2021 20:22:17,06/05/2021 20:22:17,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,,,,,2,N/A
4878,1703-FSM-2021-05-06-001381,Pending for payment,Residential,Apartment,Septic tank with soak pit,111,M G road,Nawanshahr,,Shanti Nagar - B1 - A1,Nawanshahr,Punjab,Kathagada juanga sahi,Counter,N/A,,,No,N/A,Bolero Pickup,0,0,0,N/A,N/A,,0,N/a,Counter,N/A,06/05/2021 20:22:19,06/05/2021 20:22:19,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,,,,,2,N/A
4879,1703-FSM-2021-05-26-001501,Pending for payment,Residential,Apartment,Septic tank with soak pit,111,M G road,Nawanshahr,,Shanti Nagar - B1 - A1,Nawanshahr,Punjab,Kathagada juanga sahi,Counter,N/A,,,No,N/A,Bolero Pickup,0,0,0,N/A,N/A,,0,N/a,Counter,N/A,26/05/2021 12:49:52,26/05/2021 12:49:52,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,,,,,2,N/A
4880,1703-FSM-2021-06-04-001605,Pending for payment,Residential,Apartment,Septic tank with soak pit,111,M G road,Nawanshahr,,Shanti Nagar - B1 - A1,Nawanshahr,Punjab,Kathagada juanga sahi,Counter,N/A,,,No,N/A,Bolero Pickup,0,0,0,N/A,N/A,,0,N/a,Counter,N/A,04/06/2021 18:52:58,04/06/2021 18:52:58,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,,,,,2,N/A
4881,1703-FSM-2021-06-04-001606,Pending for payment,Residential,Apartment,Septic tank with soak pit,111,M G road,Nawanshahr,,Shanti Nagar - B1 - A1,Nawanshahr,Punjab,Kathagada juanga sahi,Counter,N/A,,,No,N/A,Bolero Pickup,0,0,0,N/A,N/A,,0,N/a,Counter,N/A,04/06/2021 18:53:02,04/06/2021 18:53:02,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,,,,,2,N/A
4882,1703-FSM-2021-06-04-001607,Pending for payment,Residential,Apartment,Septic tank with soak pit,111,M G road,Nawanshahr,,Shanti Nagar - B1 - A1,Nawanshahr,Punjab,Kathagada juanga sahi,Counter,N/A,,,No,N/A,Bolero Pickup,0,0,0,N/A,N/A,,0,N/a,Counter,N/A,04/06/2021 18:53:05,04/06/2021 18:53:05,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,,,,,2,N/A
4883,1703-FSM-2021-06-04-001608,Pending for payment,Residential,Apartment,Septic tank with soak pit,111,M G road,Nawanshahr,,Shanti Nagar - B1 - A1,Nawanshahr,Punjab,Kathagada juanga sahi,Counter,N/A,,,No,N/A,Bolero Pickup,0,0,0,N/A,N/A,,0,N/a,Counter,N/A,04/06/2021 18:53:07,04/06/2021 18:53:07,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,,,,,2,N/A
4884,1703-FSM-2021-06-04-001609,Pending for payment,Residential,Apartment,Septic tank with soak pit,111,M G road,Nawanshahr,,Shanti Nagar - B1 - A1,Nawanshahr,Punjab,Kathagada juanga sahi,Counter,N/A,,,No,N/A,Bolero Pickup,0,0,0,N/A,N/A,,0,N/a,Counter,N/A,04/06/2021 18:53:09,04/06/2021 18:53:09,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,,,,,2,N/A
4885,1703-FSM-2021-06-04-001610,Pending for payment,Residential,Apartment,Septic tank with soak pit,111,M G road,Nawanshahr,,Shanti Nagar - B1 - A1,Nawanshahr,Punjab,Kathagada juanga sahi,Counter,N/A,,,No,N/A,Bolero Pickup,0,0,0,N/A,N/A,,0,N/a,Counter,N/A,04/06/2021 19:24:21,04/06/2021 19:24:21,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,,,,,2,N/A
4886,1703-FSM-2021-06-04-001611,Pending for payment,Residential,Apartment,Septic tank with soak pit,111,M G road,Nawanshahr,,Shanti Nagar - B1 - A1,Nawanshahr,Punjab,Kathagada juanga sahi,Counter,N/A,,,No,N/A,Bolero Pickup,0,0,0,N/A,N/A,,0,N/a,Counter,N/A,04/06/2021 19:24:24,04/06/2021 19:24:24,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,,,,,2,N/A
4887,1703-FSM-2021-06-04-001612,Pending for payment,Residential,Apartment,Septic tank with soak pit,111,M G road,Nawanshahr,,Shanti Nagar - B1 - A1,Nawanshahr,Punjab,Kathagada juanga sahi,Counter,N/A,,,No,N/A,Bolero Pickup,0,0,0,N/A,N/A,,0,N/a,Counter,N/A,04/06/2021 19:24:26,04/06/2021 19:24:26,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,,,,,2,N/A
4888,1703-FSM-2021-06-04-001613,Pending for payment,Residential,Apartment,Septic tank with soak pit,111,M G road,Nawanshahr,,Shanti Nagar - B1 - A1,Nawanshahr,Punjab,Kathagada juanga sahi,Counter,N/A,,,No,N/A,Bolero Pickup,0,0,0,N/A,N/A,,0,N/a,Counter,N/A,04/06/2021 19:24:27,04/06/2021 19:24:27,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,,,,,2,N/A
4889,1703-FSM-2021-06-04-001614,Pending for payment,Residential,Apartment,Septic tank with soak pit,111,M G road,Nawanshahr,,Shanti Nagar - B1 - A1,Nawanshahr,Punjab,Kathagada juanga sahi,Counter,N/A,,,No,N/A,Bolero Pickup,0,0,0,N/A,N/A,,0,N/a,Counter,N/A,04/06/2021 19:24:29,04/06/2021 19:24:29,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,,,,,2,N/A
4890,1703-FSM-2021-06-04-001615,Pending for payment,Residential,Apartment,Septic tank with soak pit,111,M G road,Nawanshahr,,Shanti Nagar - B1 - A1,Nawanshahr,Punjab,Kathagada juanga sahi,Counter,N/A,,,No,N/A,Bolero Pickup,0,0,0,N/A,N/A,,0,N/a,Counter,N/A,04/06/2021 19:24:31,04/06/2021 19:24:31,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,,,,,2,N/A
4891,1703-FSM-2021-06-04-001616,Pending for payment,Residential,Apartment,Septic tank with soak pit,111,M G road,Nawanshahr,,Shanti Nagar - B1 - A1,Nawanshahr,Punjab,Kathagada juanga sahi,Counter,N/A,,,No,N/A,Bolero Pickup,0,0,0,N/A,N/A,,0,N/a,Counter,N/A,04/06/2021 19:24:33,04/06/2021 19:24:33,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,,,,,2,N/A
4892,1703-FSM-2021-06-04-001617,Pending for payment,Residential,Apartment,Septic tank with soak pit,111,M G road,Nawanshahr,,Shanti Nagar - B1 - A1,Nawanshahr,Punjab,Kathagada juanga sahi,Counter,N/A,,,No,N/A,Bolero Pickup,0,0,0,N/A,N/A,,0,N/a,Counter,N/A,04/06/2021 19:24:34,04/06/2021 19:24:34,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,,,,,2,N/A
4893,1703-FSM-2021-06-04-001618,Pending for payment,Residential,Apartment,Septic tank with soak pit,111,M G road,Nawanshahr,,Shanti Nagar - B1 - A1,Nawanshahr,Punjab,Kathagada juanga sahi,Counter,N/A,,,No,N/A,Bolero Pickup,0,0,0,N/A,N/A,,0,N/a,Counter,N/A,04/06/2021 19:24:37,04/06/2021 19:24:37,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,,,,,2,N/A
4894,1703-FSM-2021-06-04-001619,Pending for payment,Residential,Apartment,Septic tank with soak pit,111,M G road,Nawanshahr,,Shanti Nagar - B1 - A1,Nawanshahr,Punjab,Kathagada juanga sahi,Counter,N/A,,,No,N/A,Bolero Pickup,0,0,0,N/A,N/A,,0,N/a,Counter,N/A,04/06/2021 19:24:38,04/06/2021 19:24:38,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,,,,,2,N/A
4895,1703-FSM-2021-06-04-001620,Pending for payment,Residential,Apartment,Septic tank with soak pit,111,M G road,Nawanshahr,,Shanti Nagar - B1 - A1,Nawanshahr,Punjab,Kathagada juanga sahi,Counter,N/A,,,No,N/A,Bolero Pickup,0,0,0,N/A,N/A,,0,N/a,Counter,N/A,04/06/2021 19:25:24,04/06/2021 19:25:24,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,,,,,2,N/A
4896,1703-FSM-2021-06-04-001621,Pending for payment,Residential,Apartment,Septic tank with soak pit,111,M G road,Nawanshahr,,Shanti Nagar - B1 - A1,Nawanshahr,Punjab,Kathagada juanga sahi,Counter,N/A,,,No,N/A,Bolero Pickup,0,0,0,N/A,N/A,,0,N/a,Counter,N/A,04/06/2021 19:25:26,04/06/2021 19:25:26,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,,,,,2,N/A
4897,1703-FSM-2021-06-08-002018,Pending for payment,Commercial,Shopping mall,Septic tank with soak pit,20,2nd Street,Nawanshahr,143001,Shanti Nagar - B1 - A1,Nawanshahr,Punjab,,Telephone,N/A,,,No,N/A,Bolero Pickup,0,0,0,N/A,N/A,,0,N/a,Counter,N/A,05/01/2021 05:33:00,05/01/2021 05:33:00,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,,,,,2,N/A
4898,1703-FSM-2021-06-08-002019,Pending for payment,Commercial,Hotel,Septic tank with soak pit,20,2nd Street,Nawanshahr,143001,Shanti Nagar - B1 - A1,Nawanshahr,Punjab,,Telephone,N/A,,,No,N/A,Bolero Pickup,0,0,0,N/A,N/A,,0,N/a,Counter,N/A,07/01/2021 05:33:00,07/01/2021 05:33:00,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,,,,,2,N/A
4899,1703-FSM-2021-06-08-002020,Pending for payment,Residential,Independent house,Septic tank with soak pit,20,2nd Street,Nawanshahr,143001,Shanti Nagar - B1 - A1,Nawanshahr,Punjab,,Telephone,N/A,,,No,N/A,Bolero Pickup,0,0,0,N/A,N/A,,0,N/a,Counter,N/A,09/01/2021 05:33:00,09/01/2021 05:33:00,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,,,,,2,N/A
4900,1703-FSM-2021-06-08-002021,Pending for payment,Residential,Apartment,Septic tank with soak pit,20,2nd Street,Nawanshahr,143001,Shanti Nagar - B1 - A1,Nawanshahr,Punjab,,Telephone,N/A,,,No,N/A,Bolero Pickup,0,0,0,N/A,N/A,,0,N/a,Counter,N/A,13/01/2021 05:33:00,13/01/2021 05:33:00,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,,,,,2,N/A
4901,1703-FSM-2021-06-08-002022,Pending for payment,Residential,Row houses,Septic tank with soak pit,20,2nd Street,Nawanshahr,143001,Shanti Nagar - B1 - A1,Nawanshahr,Punjab,,Telephone,N/A,,,No,N/A,Bolero Pickup,0,0,0,N/A,N/A,,0,N/a,Counter,N/A,11/01/2021 05:33:00,11/01/2021 05:33:00,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,,,,,2,N/A
4902,1703-FSM-2021-06-08-002023,Pending for payment,Commercial,Restaurant,Septic tank with soak pit,20,2nd Street,Nawanshahr,143001,Shanti Nagar - B1 - A1,Nawanshahr,Punjab,,Telephone,N/A,,,No,N/A,Bolero Pickup,0,0,0,N/A,N/A,,0,N/a,Counter,N/A,17/01/2021 05:33:00,17/01/2021 05:33:00,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,,,,,2,N/A
4903,1703-FSM-2021-06-08-002024,Pending for payment,Institutional,College,Septic tank with soak pit,20,2nd Street,Nawanshahr,143001,Shanti Nagar - B1 - A1,Nawanshahr,Punjab,,Telephone,N/A,,,No,N/A,Bolero Pickup,0,0,0,N/A,N/A,,0,N/a,Counter,N/A,19/01/2021 05:33:00,19/01/2021 05:33:00,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,,,,,2,N/A
4904,1703-FSM-2021-06-08-002025,Pending for payment,Commercial,Community hall,Septic tank with soak pit,20,2nd Street,Nawanshahr,143001,Shanti Nagar - B1 - A1,Nawanshahr,Punjab,,Telephone,N/A,,,No,N/A,Bolero Pickup,0,0,0,N/A,N/A,,0,N/a,Counter,N/A,15/01/2021 05:33:00,15/01/2021 05:33:00,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,,,,,2,N/A
4905,1703-FSM-2021-06-08-002026,Pending for payment,Commercial,Bank,Septic tank with soak pit,20,2nd Street,Nawanshahr,143001,Shanti Nagar - B1 - A1,Nawanshahr,Punjab,,Telephone,N/A,,,No,N/A,Bolero Pickup,0,0,0,N/A,N/A,,0,N/a,Counter,N/A,23/01/2021 05:33:00,23/01/2021 05:33:00,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,,,,,2,N/A
4906,1703-FSM-2021-06-08-002027,Pending for payment,Institutional,Hospital,Septic tank with soak pit,20,2nd Street,Nawanshahr,143001,Shanti Nagar - B1 - A1,Nawanshahr,Punjab,,Telephone,N/A,,,No,N/A,Bolero Pickup,0,0,0,N/A,N/A,,0,N/a,Counter,N/A,21/01/2021 05:33:00,21/01/2021 05:33:00,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,,,,,2,N/A
4907,1703-FSM-2021-06-08-002028,Pending for payment,Institutional,Police station,Septic tank with soak pit,20,2nd Street,Nawanshahr,143001,Shanti Nagar - B1 - A1,Nawanshahr,Punjab,,Telephone,N/A,,,No,N/A,Bolero Pickup,0,0,0,N/A,N/A,,0,N/a,Counter,N/A,25/01/2021 05:33:00,25/01/2021 05:33:00,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,,,,,2,N/A
4908,1703-FSM-2021-06-08-002029,Pending for payment,Institutional,School,Septic tank with soak pit,20,2nd Street,Nawanshahr,143001,Shanti Nagar - B1 - A1,Nawanshahr,Punjab,,Telephone,N/A,,,No,N/A,Bolero Pickup,0,0,0,N/A,N/A,,0,N/a,Counter,N/A,27/01/2021 05:33:00,27/01/2021 05:33:00,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,,,,,2,N/A
4909,1703-FSM-2021-06-08-002030,Pending for payment,Institutional,University,Septic tank with soak pit,20,2nd Street,Nawanshahr,143001,Shanti Nagar - B1 - A1,Nawanshahr,Punjab,,Telephone,N/A,,,No,N/A,Bolero Pickup,0,0,0,N/A,N/A,,0,N/a,Counter,N/A,29/01/2021 05:33:00,29/01/2021 05:33:00,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,,,,,2,N/A
4910,1703-FSM-2021-06-08-002031,Pending for payment,Residential,Independent house,Septic tank with soak pit,20,2nd Street,Nawanshahr,143001,Shanti Nagar - B1 - A1,Nawanshahr,Punjab,,Telephone,N/A,,,No,N/A,Bolero Pickup,0,0,0,N/A,N/A,,0,N/a,Counter,N/A,02/02/2021 05:33:00,02/02/2021 05:33:00,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,,,,,2,N/A
4911,1703-FSM-2021-06-08-002032,Pending for payment,Residential,Row houses,Septic tank with soak pit,20,2nd Street,Nawanshahr,143001,Shanti Nagar - B1 - A1,Nawanshahr,Punjab,,Telephone,N/A,,,No,N/A,Bolero Pickup,0,0,0,N/A,N/A,,0,N/a,Counter,N/A,31/01/2021 05:33:00,31/01/2021 05:33:00,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,,,,,2,N/A
4912,1703-FSM-2021-06-08-002033,Pending for payment,Residential,Apartment,Septic tank with soak pit,20,2nd Street,Nawanshahr,143001,Shanti Nagar - B1 - A1,Nawanshahr,Punjab,,Telephone,N/A,,,No,N/A,Bolero Pickup,0,0,0,N/A,N/A,,0,N/a,Counter,N/A,04/02/2021 05:33:00,04/02/2021 05:33:00,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,,,,,2,N/A
